user_id,movie_id,rating,timestamp,item_rating_count,user_rating_count,engagement_proxy,high_proxy,misaligned
6000,2366,3,956879413,756,506,382536,0,0
4086,2797,5,965516048,1491,318,474138,1,0
5042,369,3,962664299,58,368,21344,0,0
2023,353,3,1006290313,734,286,209924,0,0
2664,3256,4,973454711,1052,367,386084,0,0
5794,916,5,958069890,425,294,124950,0,0
4040,1589,3,965505076,492,186,91512,0,0
2307,3448,4,975173980,1082,145,156890,0,0
4482,2945,2,965166412,28,782,21896,0,0
724,589,4,975523613,2649,157,415893,0,0
1381,1148,5,974766980,882,69,60858,0,0
5539,2971,5,968774387,317,480,152160,0,0
2682,172,1,973388066,458,110,50380,0,0
4323,1012,4,965284751,301,137,41237,0,0
1805,3543,5,974735137,839,174,145986,0,0
3011,1198,5,970518201,2514,92,231288,0,0
855,1342,3,976416374,262,630,165060,0,0
4430,81,3,965103025,166,295,48970,0,0
3677,1597,4,966364799,811,141,114351,0,0
1764,374,4,974706890,183,613,112179,0,0
2840,165,3,972570881,825,350,288750,0,0
165,2858,5,977198636,3428,110,377080,0,0
839,2297,2,980813468,355,774,274770,0,0
935,2064,2,976667739,798,388,309624,0,0
948,3007,4,975163652,295,517,152515,0,0
5083,353,3,962419083,734,285,209190,0,0
1101,3037,5,974926304,591,518,306138,0,0
4715,2054,4,963527752,1045,509,531905,1,0
5111,1269,4,962329817,672,800,537600,1,0
1962,2657,3,975362000,1233,533,657189,1,0
3069,1580,3,969952944,2538,215,545670,1,0
3685,3879,3,983061259,144,307,44208,0,0
520,2707,3,976205490,634,314,199076,0,0
692,2693,4,980622614,224,631,141344,0,0
5172,52,4,983730345,431,456,196536,0,0
3909,2770,4,965756337,935,78,72930,0,0
1383,3429,4,974766959,274,822,225228,0,0
3626,3507,4,966594268,389,855,332595,0,0
4725,3494,3,963388693,320,1006,321920,0,0
4072,1372,2,965454079,1001,254,254254,0,0
416,1093,4,976285969,680,62,42160,0,0
4042,548,2,1029651778,137,446,61102,0,0
1837,1721,5,974838928,1546,782,1208972,1,0
4272,2322,3,965301999,290,113,32770,0,0
454,3176,5,976288747,1331,266,354046,0,0
4140,1278,4,965350284,1193,735,876855,1,0
4310,782,4,966027230,145,297,43065,0,0
5676,410,3,958677257,463,146,67598,0,0
3470,587,4,967150128,1124,84,94416,0,0
4374,1610,5,965179320,1652,127,209804,0,0
2926,1777,3,1006656590,909,342,310878,0,0
2006,899,5,974676944,751,41,30791,0,0
4908,745,5,962686543,657,114,74898,0,0
2617,1193,2,973686302,1725,82,141450,0,0
873,3543,4,975342103,839,172,144308,0,0
4274,2688,3,965301804,691,153,105723,0,0
389,1873,5,976299174,259,73,18907,0,0
5924,2571,5,957284579,2590,154,398860,0,0
174,2000,4,977149907,1627,97,157819,0,0
5195,2804,4,961695246,1352,67,90584,0,0
3299,955,3,969395654,413,302,124726,0,0
310,1265,2,976481334,2278,223,507994,1,1
3394,2716,4,967492636,2181,326,711006,1,0
5806,2849,3,957986553,30,221,6630,0,0
2861,2336,4,972503630,938,46,43148,0,0
4498,3783,5,982616976,235,154,36190,0,0
5871,1032,5,957801419,525,100,52500,0,0
2088,3658,4,974654820,69,441,30429,0,0
5954,3359,4,957702781,520,1000,520000,1,0
4354,2657,2,965193026,1233,635,782955,1,1
3259,1088,3,968273854,687,395,271365,0,0
2752,590,2,973269746,1451,378,548478,1,1
3648,42,1,1002818408,221,627,138567,0,0
798,3805,4,975407347,34,327,11118,0,0
4814,2797,4,962929262,1491,165,246015,0,0
1628,25,5,975161542,980,451,441980,1,0
3560,1197,5,998254775,2318,137,317566,0,0
117,2453,3,977502265,176,505,88880,0,0
780,3439,2,975437656,251,512,128512,0,0
2643,3519,3,973567966,199,454,90346,0,0
1121,1258,1,974910665,1087,289,314143,0,0
5100,2993,3,962410774,404,853,344612,0,0
4865,1200,1,962819531,1820,246,447720,1,1
308,1196,5,976484401,2990,557,1665430,1,0
1812,1409,4,974845880,392,698,273616,0,0
2748,2529,1,973207576,1162,326,378812,0,0
3401,1129,4,967433789,884,837,739908,1,0
1146,1395,3,974872679,295,378,111510,0,0
5057,1784,4,962484643,1424,74,105376,0,0
4906,2803,4,963476785,346,241,83386,0,0
743,3307,4,975468870,271,149,40379,0,0
331,1597,3,976385921,811,584,473624,1,0
5963,3265,5,957018333,327,187,61149,0,0
4318,1408,5,965338334,975,480,468000,1,0
5550,708,3,959619719,679,633,429807,1,0
1320,2949,4,974778249,646,117,75582,0,0
4771,2076,5,963317450,654,513,335502,0,0
446,2355,5,976239194,1703,51,86853,0,0
5812,1377,3,957943168,1031,893,920683,1,0
3499,2985,4,967233486,1229,437,537073,1,0
4238,89,3,965341859,229,819,187551,0,0
3647,111,4,966468091,1240,33,40920,0,0
5720,1028,3,958577735,1011,354,357894,0,0
2635,3535,2,973588592,630,59,37170,0,0
335,809,2,976363196,105,148,15540,0,0
5684,2951,5,958606247,522,489,255258,0,0
524,2505,2,976172464,272,1016,276352,0,0
3182,2395,4,968779819,1220,626,763720,1,0
2116,1876,4,974650417,895,971,869045,1,0
5329,2846,4,961005082,166,544,90304,0,0
5399,3701,5,960293498,504,60,30240,0,0
2641,1639,5,973568202,966,318,307188,0,0
4829,1148,4,962919043,882,323,284886,0,0
2665,3104,4,974738740,765,828,633420,1,0
697,1845,4,975560767,301,125,37625,0,0
2862,1222,3,972503456,1254,86,107844,0,0
4250,3769,2,965308250,190,327,62130,0,0
5087,3155,4,962396880,333,296,98568,0,0
4302,2919,3,965585263,391,246,96186,0,0
1611,3697,2,987656366,643,556,357508,0,0
1124,1240,5,975705585,2098,389,816122,1,0
5429,339,2,960077380,673,128,86144,0,0
2857,394,2,972506557,18,795,14310,0,0
2642,2329,4,973565858,640,71,45440,0,0
6003,1472,4,956980693,48,254,12192,0,0
879,2013,4,977537081,622,40,24880,0,0
4844,150,4,962843734,1251,29,36279,0,0
3970,1635,1,965836300,507,253,128271,0,0
4726,2272,4,963991177,112,283,31696,0,0
2796,356,4,997320249,2194,404,886376,1,0
3512,2717,3,967154916,565,409,231085,0,0
658,2792,4,975691938,558,93,51894,0,0
262,2161,3,976661027,699,106,74094,0,0
405,3654,4,976290201,502,49,24598,0,0
4729,1210,2,964216702,2883,235,677505,1,1
3272,2728,4,968274665,426,836,356136,0,0
4078,318,5,965444161,2227,266,592382,1,0
3025,969,4,970463939,1057,148,156436,0,0
1151,2722,4,974870834,598,308,184184,0,0
5329,1193,5,960838375,1725,544,938400,1,0
2419,231,4,974242827,660,528,348480,0,0
4387,2002,2,965435551,802,743,595886,1,1
1546,3671,5,974821850,1119,342,382698,0,0
4446,3063,3,965091576,139,422,58658,0,0
2038,1265,4,974670131,2278,440,1002320,1,0
5831,278,3,957897489,40,1220,48800,0,0
4043,1374,4,965501856,1448,133,192584,0,0
1284,2527,3,974842181,636,507,322452,0,0
4408,2728,3,965154300,426,543,231318,0,0
801,1500,4,975401289,1136,285,323760,0,0
406,3527,3,976293608,1297,147,190659,0,0
3399,34,5,967479016,1751,154,269654,0,0
1613,2458,2,974740594,130,795,103350,0,0
1439,2948,3,974757449,771,30,23130,0,0
2638,1201,4,973706221,822,521,428262,1,0
3054,2238,5,1027890556,77,526,40502,0,0
943,1357,5,975170492,548,81,44388,0,0
1879,547,3,974695885,124,263,32612,0,0
937,44,4,991774116,311,348,108228,0,0
1097,3316,4,974928991,289,168,48552,0,0
5657,1266,5,958828226,997,198,197406,0,0
1776,1010,3,974711500,242,422,102124,0,0
108,3927,3,977528015,348,37,12876,0,0
3087,880,2,969681694,324,297,96228,0,0
5779,474,4,958156002,972,394,382968,0,0
3193,1544,2,968645977,1255,190,238450,0,0
1452,3949,4,974756673,304,20,6080,0,0
1150,2997,5,974875934,2241,1302,2917782,1,0
1112,368,4,974947705,802,679,544558,1,0
2041,1208,3,983033253,1176,556,653856,1,0
4415,3701,2,965160656,504,138,69552,0,0
1224,2144,4,975247146,719,578,415582,0,0
4734,1129,3,963324628,884,171,151164,0,0
4819,2875,3,962923110,291,546,158886,0,0
4472,761,3,965065984,123,493,60639,0,0
865,1667,4,975281137,113,42,4746,0,0
4269,2539,3,965302871,616,227,139832,0,0
2794,1272,4,972921047,645,143,92235,0,0
3211,1230,5,968546442,1334,97,129398,0,0
1181,3682,3,974947483,210,1521,319410,0,0
3804,2646,4,965969227,39,187,7293,0,0
3724,260,5,966220465,2991,583,1743753,1,0
4728,1701,3,963353182,284,698,198232,0,0
4489,3897,3,1026925920,994,424,421456,1,0
306,420,2,1016899303,352,193,67936,0,0
1425,3785,3,1006620667,613,778,476914,1,0
837,2947,3,975360120,897,69,61893,0,0
123,2122,3,977530784,233,608,141664,0,0
1675,3013,3,974709717,65,565,36725,0,0
1794,1556,1,974707938,367,453,166251,0,0
3080,1252,5,972685437,1185,551,652935,1,0
163,2548,1,977323525,105,514,53970,0,0
1943,813,3,975737187,47,680,31960,0,0
5466,942,5,959898759,292,228,66576,0,0
2590,1979,3,973840969,112,357,39984,0,0
5555,1722,4,959461755,862,548,472376,1,0
329,3624,4,976393901,791,764,604324,1,0
5333,1701,3,960827939,284,839,238276,0,0
5046,3148,3,970156899,711,868,617148,1,0
1050,2120,2,974961798,242,564,136488,0,0
4238,3107,4,965341796,869,819,711711,1,0
1164,2289,3,977274483,978,458,447924,1,0
2793,858,5,972931351,2223,789,1753947,1,0
6032,3361,4,956718246,1095,104,113880,0,0
2781,1959,5,973019722,626,284,177784,0,0
5053,3512,4,962490192,454,231,104874,0,0
5516,3072,5,959704236,982,137,134534,0,0
1265,2396,4,1011716691,2369,343,812567,1,0
3454,1689,5,1016221143,252,362,91224,0,0
5433,586,3,960050129,675,725,489375,1,0
1051,3273,2,987216959,577,862,497374,1,1
1855,1769,2,974785835,319,83,26477,0,0
3436,1371,3,1037841176,792,204,161568,0,0
2909,2687,2,1009392835,442,1258,556036,1,1
1549,3481,4,974741730,1373,21,28833,0,0
5689,2166,3,960782905,144,488,70272,0,0
3308,1021,2,967979347,247,708,174876,0,0
5838,2138,4,957839725,305,223,68015,0,0
242,2151,3,976753605,128,273,34944,0,0
3934,1193,4,965702660,1725,703,1212675,1,0
1074,3037,4,974940939,591,192,113472,0,0
1710,301,4,974706005,43,79,3397,0,0
5837,2762,5,957844071,2459,534,1313106,1,0
3513,1388,3,966975559,370,311,115070,0,0
295,2605,3,976526308,777,191,148407,0,0
5961,1821,3,957024641,211,308,64988,0,0
3834,2410,5,966399949,401,562,225362,0,0
3583,1094,2,966695825,1229,30,36870,0,0
5124,1945,4,962198523,519,268,139092,0,0
4559,3671,4,964506707,1119,43,48117,0,0
1033,2288,5,974996507,741,194,143754,0,0
1296,3006,4,974787412,884,48,42432,0,0
477,10,3,976219683,888,211,187368,0,0
1120,1120,4,975437157,456,735,335160,0,0
3118,1801,3,969408115,391,570,222870,0,0
2696,1092,4,973308886,751,20,15020,0,0
606,2985,2,975867727,1229,33,40557,0,0
3610,3592,1,974825042,8,696,5568,0,0
1842,3461,5,996424171,353,465,164145,0,0
4115,2065,5,965366291,479,517,247643,0,0
5788,2515,1,958523245,52,825,42900,0,0
2433,1196,4,974223855,2990,34,101660,0,0
4289,1186,3,965275233,562,154,86548,0,0
5892,2967,4,1010005387,127,114,14478,0,0
3237,3578,4,968358688,1924,78,150072,0,0
2445,3286,1,974217130,122,244,29768,0,0
3841,3200,5,965996234,172,1216,209152,0,0
3992,1580,4,965591829,2538,449,1139562,1,0
135,3114,5,977417100,1585,70,110950,0,0
5980,1259,3,956943707,1785,212,378420,0,0
202,2407,2,976940216,1006,670,674020,1,1
5335,3683,4,960764450,628,158,99224,0,0
3599,172,4,969810125,458,176,80608,0,0
5618,1265,4,959121354,2278,98,223244,0,0
3510,2858,3,967046657,3428,67,229676,0,0
3067,1220,4,970002508,1341,826,1107666,1,0
4408,1016,3,965162635,156,543,84708,0,0
2824,47,5,972622637,1137,248,281976,0,0
2921,1371,5,971670156,792,127,100584,0,0
5550,50,5,959470241,1783,633,1128639,1,0
889,2126,1,975248806,495,1518,751410,1,1
4732,1272,5,963637719,645,685,441825,1,0
547,1148,5,976068782,882,78,68796,0,0
2225,2383,1,974678662,149,399,59451,0,0
3942,3311,2,966547863,33,606,19998,0,0
5065,2857,4,962490736,399,265,105735,0,0
1019,480,3,975705853,2672,928,2479616,1,0
148,2002,3,977334003,802,624,500448,1,0
1097,2861,4,974929273,354,168,59472,0,0
1117,1967,4,975956063,554,754,417716,1,0
897,474,4,975221070,972,203,197316,0,0
820,2140,2,975383378,710,104,73840,0,0
4386,2779,3,965232622,345,873,301185,0,0
5103,1626,3,962410359,81,305,24705,0,0
2878,1104,4,972364251,483,695,335685,0,0
5056,2145,5,962488583,693,194,134442,0,0
5789,2712,4,958100378,945,46,43470,0,0
4361,969,3,965187431,1057,132,139524,0,0
5359,1645,5,960603908,826,510,421260,1,0
1647,14,3,974808144,153,882,134946,0,0
2683,1213,5,979964756,1657,257,425849,1,0
3219,3114,4,968474638,1585,142,225070,0,0
4195,3156,4,965324758,383,101,38683,0,0
1391,301,3,974851712,43,209,8987,0,0
2609,454,4,973725915,824,202,166448,0,0
1758,2071,4,974789434,171,430,73530,0,0
4562,1262,4,967430667,696,302,210192,0,0
5771,616,4,958694343,278,266,73948,0,0
1369,1214,3,974770274,2024,404,817696,1,0
737,2716,3,976156122,2181,217,473277,1,0
2868,3578,4,992717649,1924,191,367484,0,0
1303,2271,3,974966006,76,677,51452,0,0
3768,2353,3,972235624,988,710,701480,1,0
3106,736,1,970076864,1110,68,75480,0,0
5780,2770,3,958155210,935,259,242165,0,0
1035,1945,3,974991498,519,91,47229,0,0
4948,2565,3,962650810,372,507,188604,0,0
3265,1617,3,968262947,2288,508,1162304,1,0
4107,1954,2,965518968,1129,350,395150,0,0
5733,2018,5,958431649,589,200,117800,0,0
4897,1374,4,962715884,1448,400,579200,1,0
26,217,3,978271309,64,400,25600,0,0
4447,466,3,965167620,573,982,562686,1,0
2970,3252,5,971098266,555,48,26640,0,0
1906,2657,3,974691059,1233,26,32058,0,0
4116,2803,4,965362882,346,363,125598,0,0
5306,2916,4,961012700,1996,630,1257480,1,0
1693,2398,5,974712367,380,310,117800,0,0
5938,608,5,957273547,2513,190,477470,1,0
4224,613,4,965318547,82,337,27634,0,0
3562,2413,3,966786638,443,683,302569,0,0
5966,838,3,964320364,501,65,32565,0,0
1757,1499,1,974710451,399,385,153615,0,0
1904,1307,3,974756283,1568,352,551936,1,0
2793,379,4,972936873,436,789,344004,0,0
4115,3770,4,965363926,338,517,174746,0,0
4213,3699,4,965841487,865,395,341675,0,0
4381,562,4,965176851,478,443,211754,0,0
386,551,3,976299786,996,260,258960,0,0
376,3814,5,982551619,219,117,25623,0,0
1409,1197,5,974762308,2318,84,194712,0,0
1980,378,1,974775128,140,1260,176400,0,0
752,2496,1,976223053,360,1024,368640,0,0
4699,442,3,963564209,640,169,108160,0,0
3540,70,3,973469353,914,208,190112,0,0
5755,60,3,958281102,357,515,183855,0,0
670,312,3,975627920,112,90,10080,0,0
5811,1136,4,957939198,1599,308,492492,1,0
5964,475,4,956999197,312,549,171288,0,0
5325,2236,5,960847757,202,48,9696,0,0
4312,2474,4,965260649,343,883,302869,0,0
3196,2133,4,968637388,541,305,165005,0,0
5273,2937,5,961109785,104,304,31616,0,0
2899,1285,4,971918978,803,425,341275,0,0
2244,2137,4,974597700,497,429,213213,0,0
1601,538,5,974732335,315,205,64575,0,0
3626,1013,3,966623027,258,855,220590,0,0
4193,480,3,965326460,2672,261,697392,1,0
2225,2247,3,974678056,365,399,145635,0,0
3587,912,3,966668039,1669,43,71767,0,0
2990,1095,4,970953720,571,261,149031,0,0
629,1031,3,975784846,319,237,75603,0,0
6036,4,2,956753920,170,888,150960,0,0
4789,3078,3,962999473,155,270,41850,0,0
1044,1286,3,974966831,285,144,41040,0,0
3222,110,5,968443699,2443,20,48860,0,0
4033,3408,4,965524064,1315,662,870530,1,0
58,1097,4,977938976,2269,437,991553,1,0
5443,2968,4,959980410,1010,399,402990,0,0
1141,1249,4,1005053970,733,466,341578,0,0
2918,34,4,971904038,1751,387,677637,1,0
5152,2194,5,961970544,1127,27,30429,0,0
1680,1605,1,974844295,88,1850,162800,0,0
1014,1193,4,975015511,1725,39,67275,0,0
4748,3244,5,963273023,322,363,116886,0,0
677,919,5,975610554,1718,205,352190,0,0
4909,2739,2,962687218,450,138,62100,0,0
1112,1285,4,974946460,803,679,545237,1,0
368,165,3,979087859,825,320,264000,0,0
2901,3359,4,971884464,520,249,129480,0,0
5996,1343,4,956953541,687,591,406017,0,0
2764,2959,4,973135273,1451,354,513654,1,0
4227,1333,3,965317901,733,1222,895726,1,0
100,3948,3,977593808,862,76,65512,0,0
6036,3329,4,956710370,27,888,23976,0,0
3313,1925,4,967955434,45,473,21285,0,0
3887,3000,4,965803578,345,319,110055,0,0
2793,2683,5,972935539,1434,789,1131426,1,0
3268,2571,5,975105788,2590,67,173530,0,0
3393,1805,5,967498247,626,267,167142,0,0
3449,3608,4,967254669,861,64,55104,0,0
3698,3000,4,966293868,345,115,39675,0,0
1793,1377,4,974761445,1031,287,295897,0,0
5553,587,3,959455710,1124,263,295612,0,0
5495,1093,4,959810954,680,31,21080,0,0
4174,750,5,965332376,1367,40,54680,0,0
5233,2355,4,961450832,1703,112,190736,0,0
5002,1029,4,963281378,568,265,150520,0,0
5972,2460,3,959717968,116,437,50692,0,0
398,3262,4,1044567512,163,225,36675,0,0
649,2799,1,976920312,99,71,7029,0,0
5740,3253,3,958406221,1120,76,85120,0,0
5728,2013,4,958466817,622,323,200906,0,0
1066,260,4,974945667,2991,122,364902,0,0
3067,1222,5,970002508,1254,826,1035804,1,0
1716,48,3,974708858,382,195,74490,0,0
4699,3624,3,963563699,791,169,133679,0,0
2015,3633,5,975036251,353,903,318759,0,0
1958,1375,2,975339832,927,852,789804,1,1
5963,373,4,957235477,258,187,48246,0,0
3526,3681,4,967615142,325,962,312650,0,0
4902,1588,2,962685470,289,135,39015,0,0
5353,2020,4,960616830,773,118,91214,0,0
1767,2324,5,975387208,1152,306,352512,0,0
945,2683,3,975164174,1434,163,233742,0,0
4137,357,4,965348248,1233,85,104805,0,0
5844,3744,4,963952366,421,86,36206,0,0
3503,2813,4,972876984,29,490,14210,0,0
855,2160,3,976340034,712,630,448560,1,0
802,2792,3,975402815,558,506,282348,0,0
4095,1792,4,965419933,448,62,27776,0,0
1941,2770,1,1019256210,935,1595,1491325,1,1
420,2662,3,976285785,565,64,36160,0,0
3565,3773,4,966780398,171,140,23940,0,0
1647,783,3,974712341,390,882,343980,0,0
1388,628,4,974765441,485,53,25705,0,0
4394,2428,3,965158943,513,33,16929,0,0
663,3751,5,975652066,1329,112,148848,0,0
2124,2867,4,974652015,306,628,192168,0,0
692,3175,5,977705515,1728,631,1090368,1,0
5428,1457,4,960085078,266,388,103208,0,0
2211,2971,3,974602511,317,298,94466,0,0
3489,2261,3,967050731,161,105,16905,0,0
2934,3155,4,971487393,333,622,207126,0,0
3821,1172,2,990832987,615,729,448335,1,1
3196,799,3,970938244,338,305,103090,0,0
2567,2917,4,973960303,504,336,169344,0,0
2227,1196,4,974597627,2990,48,143520,0,0
4016,2421,2,965537431,477,678,323406,0,0
3576,3619,5,966718637,92,541,49772,0,0
198,3360,3,977092442,590,379,223610,0,0
3892,2202,5,965796793,213,477,101601,0,0
2988,2622,3,974941953,415,63,26145,0,0
588,2289,4,975934741,978,453,443034,1,0
2351,21,4,974402019,1356,143,193908,0,0
5769,2973,4,958173995,460,154,70840,0,0
5289,3872,3,970586748,102,470,47940,0,0
225,1291,3,976832775,1628,508,827024,1,0
538,1073,3,976131773,1313,48,63024,0,0
3822,2247,3,967586506,365,184,67160,0,0
3594,3527,4,966634930,1297,157,203629,0,0
5536,224,3,1004157486,386,634,244724,0,0
3266,1645,4,975900785,826,151,124726,0,0
3110,3747,4,969485045,148,300,44400,0,0
1922,691,2,975129486,121,429,51909,0,0
2923,2792,4,971623703,558,21,11718,0,0
4635,2950,3,964036863,346,314,108644,0,0
58,593,5,977936684,2578,437,1126586,1,0
5026,2,3,962580556,701,874,612674,1,0
470,2135,3,976224076,238,68,16184,0,0
3114,1648,3,969466155,194,105,20370,0,0
1817,3173,4,974697498,483,123,59409,0,0
5643,155,5,958891358,87,1047,91089,0,0
3452,293,4,967652421,923,85,78455,0,0
1340,1923,3,974785546,1371,805,1103655,1,0
3821,493,3,975777641,298,729,217242,0,0
476,2306,4,976223366,90,431,38790,0,0
4024,24,2,965518014,624,252,157248,0,0
3445,2857,5,967279967,399,144,57456,0,0
4484,1031,3,965019553,319,272,86768,0,0
2639,2891,3,973571236,185,33,6105,0,0
2691,2529,4,976390386,1162,241,280042,0,0
977,1663,4,975109666,740,240,177600,0,0
4448,2053,3,1038022499,381,1014,386334,0,0
577,2291,5,975979326,1473,158,232734,0,0
4933,1203,5,962650566,616,302,186032,0,0
4510,1954,4,964988260,1129,1240,1399960,1,0
4286,2788,4,965276326,451,200,90200,0,0
634,2800,5,975774430,22,67,1474,0,0
4598,908,5,964217194,1315,106,139390,0,0
1675,2087,3,975245027,594,565,335610,0,0
1230,3704,4,974836558,722,253,182666,0,0
6016,3087,2,956785399,516,909,469044,1,1
1383,2605,3,974766319,777,822,638694,1,0
2772,2528,4,981065194,626,178,111428,0,0
5225,1429,3,961519491,297,212,62964,0,0
5173,379,2,961864210,436,138,60168,0,0
1727,2951,5,974706791,522,514,268308,0,0
2172,3421,3,1014438814,1207,451,544357,1,0
2181,2517,3,974611175,273,915,249795,0,0
2664,1923,4,973456748,1371,367,503157,1,0
770,3271,5,976181096,328,759,248952,0,0
5107,788,3,962333980,948,606,574488,1,0
4197,2716,5,965323959,2181,23,50163,0,0
337,998,3,976351589,93,198,18414,0,0
3243,1445,2,968393575,156,229,35724,0,0
985,2918,5,975099035,1473,146,215058,0,0
2740,3755,4,973223152,1013,145,146885,0,0
4406,3702,5,965156058,1066,322,343252,0,0
5111,3075,5,962424701,69,800,55200,0,0
1451,2533,4,987048314,463,751,347713,0,0
1015,1704,5,979451169,1548,1286,1990728,1,0
308,1032,4,976485870,525,557,292425,0,0
4823,3790,3,965082690,51,470,23970,0,0
2237,2551,3,974599382,189,442,83538,0,0
4466,3185,3,965069992,398,122,48556,0,0
549,1275,5,976118929,741,1152,853632,1,0
5387,1291,4,960329981,1628,731,1190068,1,0
5326,2011,3,960845297,1158,128,148224,0,0
5352,1073,3,960651281,1313,206,270478,0,0
3062,3922,3,970015596,39,64,2496,0,0
480,3554,3,986353887,119,107,12733,0,0
5834,2434,3,957852833,60,30,1800,0,0
4395,608,3,965159989,2513,30,75390,0,0
4446,2355,4,965542757,1703,422,718666,1,0
2334,1684,4,974432088,58,333,19314,0,0
4115,1129,3,965362529,884,517,457028,1,0
5755,223,3,958279691,1412,515,727180,1,0
3979,2687,5,965627407,442,97,42874,0,0
216,934,3,976862563,304,794,241376,0,0
5482,3253,4,959867750,1120,375,420000,1,0
3823,3167,4,965944142,166,633,105078,0,0
855,2052,2,976409912,183,630,115290,0,0
462,3928,3,976227714,206,177,36462,0,0
2466,3364,5,974162158,151,203,30653,0,0
296,2455,4,976520003,1071,97,103887,0,0
1465,3441,4,974764977,475,611,290225,0,0
2054,1374,4,974663107,1448,335,485080,1,0
1194,1747,3,1036309965,907,649,588643,1,0
4165,34,3,965334399,1751,51,89301,0,0
1117,2973,4,975955904,460,754,346840,0,0
6040,1111,5,956704716,94,341,32054,0,0
1139,593,5,974876140,2578,182,469196,1,0
2376,2745,5,1017611789,229,494,113126,0,0
5887,3396,3,957485926,744,82,61008,0,0
2898,2333,4,1043540161,578,109,63002,0,0
2231,971,5,974602769,271,436,118156,0,0
4277,147,4,1043859613,181,1743,315483,0,0
4022,2788,2,965521956,451,416,187616,0,0
5450,3340,4,989866580,71,321,22791,0,0
4364,1321,3,965185328,549,199,109251,0,0
1448,3689,3,977261259,141,1038,146358,0,0
329,2891,2,981750075,185,764,141340,0,0
4814,2986,2,962929999,493,165,81345,0,0
6011,3471,4,956783578,1451,197,285847,0,0
531,3418,4,978971045,1417,867,1228539,1,0
6011,1,5,956786106,2077,197,409169,0,0
767,953,5,975448538,729,170,123930,0,0
4018,2115,1,965527534,1127,145,163415,0,0
5339,2617,3,960713278,1007,108,108756,0,0
4581,2791,5,964379168,1731,83,143673,0,0
3430,2943,4,1003617293,160,406,64960,0,0
4472,1093,4,965068038,680,493,335240,0,0
1416,2976,2,975225631,557,22,12254,0,0
1396,1194,5,974765472,212,186,39432,0,0
2166,3273,4,974612671,577,213,122901,0,0
1741,1354,3,974711351,267,660,176220,0,0
4425,84,3,965110189,21,934,19614,0,0
678,372,4,989239492,428,999,427572,1,0
3013,3471,5,970520675,1451,467,677617,1,0
2887,1259,5,972142781,1785,592,1056720,1,0
372,3264,5,976547313,512,168,86016,0,0
4346,3362,4,965228680,765,74,56610,0,0
330,3624,3,980036367,791,76,60116,0,0
1246,3114,4,975070726,1585,572,906620,1,0
6036,529,3,956716655,720,888,639360,1,0
1837,1584,3,974839062,1382,782,1080724,1,0
2719,1206,5,973285123,1229,117,143793,0,0
4824,104,2,962917057,682,227,154814,0,0
2116,2424,5,974649884,838,971,813698,1,0
1368,1097,5,974768389,2269,44,99836,0,0
1514,111,5,974747838,1240,127,157480,0,0
1243,2408,2,978997117,259,368,95312,0,0
194,248,4,977015048,138,59,8142,0,0
5517,951,5,959701226,397,312,123864,0,0
4149,1873,3,965342376,259,52,13468,0,0
1639,3176,4,974716413,1331,551,733381,1,0
4404,3179,4,965156042,225,372,83700,0,0
249,1500,5,976727704,1136,110,124960,0,0
3437,1663,5,967326307,740,50,37000,0,0
4022,2248,2,965522077,914,416,380224,0,0
445,1037,3,976240110,615,286,175890,0,0
4589,3424,5,964312954,781,108,84348,0,0
5329,1639,5,960839139,966,544,525504,1,0
2600,2890,2,973804964,1021,91,92911,0,0
987,1385,2,975190788,461,176,81136,0,0
1343,1732,3,975194904,1097,279,306063,0,0
4835,1198,5,962896052,2514,83,208662,0,0
3588,2951,5,966661409,522,225,117450,0,0
955,3160,3,975133231,1113,338,376194,0,0
3370,1967,4,967607945,554,198,109692,0,0
4137,1210,4,965347945,2883,85,245055,0,0
1207,3100,2,974848208,623,618,385014,0,0
3526,539,3,966904844,986,962,948532,1,0
655,2080,4,975704383,864,412,355968,0,0
2656,1408,4,973530232,975,132,128700,0,0
3884,372,3,967596806,428,651,278628,0,0
911,1269,5,975270256,672,525,352800,0,0
1848,480,3,974696602,2672,22,58784,0,0
5794,2717,3,958072427,565,294,166110,0,0
5906,1704,5,957390126,1548,124,191952,0,0
996,1591,3,976438372,475,296,140600,0,0
3491,1339,4,967048058,672,727,488544,1,0
888,875,5,975257286,44,72,3168,0,0
2832,1276,4,972588933,930,157,146010,0,0
1321,1957,1,974777773,634,171,108414,0,0
891,3683,4,975233772,628,223,140044,0,0
4001,3178,5,965582757,509,434,220906,0,0
1673,1646,5,974961287,88,81,7128,0,0
5600,2124,3,959464767,714,266,189924,0,0
1340,1894,1,974775596,471,805,379155,0,0
2020,1552,4,974677689,954,471,449334,1,0
4116,36,3,969161331,928,363,336864,0,0
802,1194,5,975403254,212,506,107272,0,0
4033,2416,4,965524782,354,662,234348,0,0
3249,3675,4,968296191,271,65,17615,0,0
1866,1468,5,974834989,144,139,20016,0,0
3532,162,2,978231307,491,114,55974,0,0
2211,2948,3,974606692,771,298,229758,0,0
4478,1584,4,983908603,1382,446,616372,1,0
3329,2648,5,967865275,406,138,56028,0,0
249,2949,5,976727131,646,110,71060,0,0
1699,45,4,974712277,544,348,189312,0,0
1685,2186,3,974709599,482,430,207260,0,0
3313,2533,4,968098493,463,473,218999,0,0
4141,110,5,965348487,2443,226,552118,1,0
